"Ngày","Lần cuối","Mở","Cao","Thấp","KL","% Thay đổi"
"08/03/2022","22,845.0","22,850.0","22,854.0","22,842.5","0.03K","0.00%"
"07/03/2022","22,845.0","22,845.0","22,862.5","22,837.5","0.03K","0.07%"
"04/03/2022","22,830.0","22,840.0","22,845.0","22,835.0","0.02K","-0.02%"
"03/03/2022","22,835.0","22,845.0","22,855.0","22,818.0","0.03K","-0.02%"
"02/03/2022","22,840.0","22,821.0","22,845.0","22,810.0","0.02K","0.11%"
"01/03/2022","22,815.0","22,810.0","22,821.5","22,805.0","0.02K","0.04%"
"28/02/2022","22,805.0","22,842.5","22,869.5","22,805.0","0.05K","-0.07%"
"25/02/2022","22,820.0","22,845.0","22,845.0","22,815.0","0.03K","-0.09%"
"24/02/2022","22,840.0","22,830.0","22,845.0","22,820.0","0.03K","0.07%"
"23/02/2022","22,825.0","22,825.0","22,837.0","22,823.0","0.02K","0.04%"
"22/02/2022","22,815.0","22,810.0","22,839.0","22,800.0","0.03K","0.07%"
"21/02/2022","22,800.0","22,835.0","22,842.5","22,800.0","0.03K","-0.09%"
"18/02/2022","22,820.0","22,790.0","22,905.0","22,790.0","0.04K","0.15%"
"17/02/2022","22,785.0","22,752.5","22,790.0","22,752.5","0.02K","0.15%"
"16/02/2022","22,750.0","22,752.5","22,765.0","22,745.0","0.03K","0.00%"
"15/02/2022","22,750.0","22,747.5","22,765.0","22,740.0","0.03K","0.11%"
"14/02/2022","22,725.0","22,695.0","22,755.0","22,695.0","0.03K","0.18%"
"11/02/2022","22,685.0","22,684.0","22,700.0","22,675.5","0.02K","0.02%"
"10/02/2022","22,680.0","22,685.0","22,707.5","22,681.5","0.02K","0.00%"
"09/02/2022","22,680.0","22,742.5","22,750.0","22,690.0","0.02K","-0.15%"
"08/02/2022","22,715.0","22,695.0","22,722.5","22,670.0","0.02K","0.22%"
"07/02/2022","22,665.0","22,652.5","22,682.5","22,640.0","0.02K","0.09%"
"28/01/2022","22,645.0","22,650.0","22,670.0","22,637.5","0.02K","0.07%"
"27/01/2022","22,630.0","22,640.0","22,659.5","22,635.0","0.02K","0.00%"
"26/01/2022","22,630.0","22,635.0","22,675.0","22,630.0","0.02K","0.00%"
"25/01/2022","22,630.0","22,635.0","22,702.5","22,635.0","0.03K","-0.20%"
"24/01/2022","22,675.0","22,630.0","22,700.0","22,625.0","0.03K","0.22%"
"21/01/2022","22,625.0","22,650.0","22,675.0","22,617.5","0.04K","-0.09%"
"20/01/2022","22,645.0","22,700.0","22,740.0","22,640.0","0.03K","-0.24%"
"19/01/2022","22,700.0","22,735.0","22,810.0","22,700.0","0.03K","-0.22%"
"18/01/2022","22,750.0","22,750.0","22,815.0","22,730.0","0.03K","0.13%"
"17/01/2022","22,720.0","22,720.0","22,736.5","22,710.0","0.02K","0.04%"
"14/01/2022","22,710.0","22,730.0","22,730.0","22,690.0","0.02K","0.00%"
"13/01/2022","22,710.0","22,702.5","22,715.0","22,685.0","0.02K","0.05%"
"12/01/2022","22,698.0","22,690.0","22,710.0","22,690.0","0.03K","0.00%"
"11/01/2022","22,698.0","22,705.0","22,730.0","22,680.0","0.03K","0.01%"
"10/01/2022","22,695.0","22,752.5","22,760.0","22,675.0","0.03K","0.04%"
"07/01/2022","22,685.0","22,745.0","22,751.5","22,685.0","0.02K","-0.26%"
"06/01/2022","22,745.0","22,757.5","22,811.0","22,747.5","0.02K","-0.04%"
"05/01/2022","22,755.0","22,750.0","22,770.0","22,735.0","0.02K","0.01%"
"04/01/2022","22,752.0","22,770.0","22,782.5","22,750.0","0.02K","-0.32%"
"31/12/2021","22,825.0","22,760.0","22,857.5","22,747.5","0.03K","0.26%"
"30/12/2021","22,765.0","22,822.5","22,840.0","22,770.0","0.02K","-0.24%"
"29/12/2021","22,820.0","22,840.0","22,842.5","22,820.0","0.02K","-0.07%"
"28/12/2021","22,835.0","22,820.0","22,890.0","22,802.5","0.03K","0.11%"
"27/12/2021","22,810.0","22,835.0","22,838.5","22,790.0","0.03K","-0.13%"
"24/12/2021","22,840.0","22,940.0","22,955.0","22,850.0","0.03K","-0.48%"
"23/12/2021","22,950.0","22,970.0","22,980.0","22,920.0","0.03K","-0.02%"
"22/12/2021","22,955.0","22,980.0","22,982.5","22,917.5","0.04K","0.10%"
"21/12/2021","22,933.0","22,935.0","22,936.5","22,885.0","0.03K","0.02%"
"20/12/2021","22,928.0","22,930.0","22,985.0","22,915.0","0.02K","-0.23%"
"17/12/2021","22,980.0","23,035.0","23,035.0","22,910.0","0.04K","-0.04%"
"16/12/2021","22,990.0","23,030.0","23,060.0","22,987.5","0.03K","-0.17%"
"15/12/2021","23,030.0","23,020.0","23,075.0","23,010.0","0.04K","0.13%"
"14/12/2021","23,000.0","22,977.5","23,025.0","22,960.0","0.03K","0.11%"
"13/12/2021","22,975.0","23,051.5","23,051.5","22,960.0","0.02K","-0.22%"
"10/12/2021","23,025.0","23,010.0","23,075.0","22,967.5","0.04K","0.20%"
"09/12/2021","22,980.0","22,937.5","22,997.5","22,910.0","0.03K","0.26%"
"08/12/2021","22,920.0","23,065.0","23,080.0","22,920.0","0.06K","-0.65%"
"07/12/2021","23,070.0","23,075.0","23,120.0","23,015.0","0.04K","0.22%"
"06/12/2021","23,020.0","22,855.0","23,125.0","22,825.0","0.03K","0.83%"
"03/12/2021","22,830.0","22,693.5","22,857.5","22,693.5","0.04K","0.44%"
"02/12/2021","22,730.0","22,715.0","22,735.0","22,696.0","0.02K","0.09%"
"01/12/2021","22,710.0","22,690.0","22,715.0","22,690.0","0.02K","0.10%"
"30/11/2021","22,688.0","22,693.0","22,726.0","22,675.0","0.03K","-0.01%"
"29/11/2021","22,690.0","22,675.0","22,695.0","22,670.0","0.02K","0.05%"
"26/11/2021","22,678.0","22,675.0","22,685.0","22,667.0","0.02K","0.04%"
"25/11/2021","22,670.0","22,685.0","22,690.0","22,669.5","0.03K","-0.04%"
"24/11/2021","22,680.0","22,685.0","22,695.0","22,670.0","0.02K","0.02%"
"23/11/2021","22,675.0","22,670.0","22,680.0","22,665.5","0.02K","0.02%"
"22/11/2021","22,670.0","22,667.5","22,675.0","22,643.5","0.02K","0.06%"
"19/11/2021","22,657.0","22,654.0","22,665.0","22,651.5","0.02K","0.03%"
"18/11/2021","22,650.0","22,665.0","22,665.0","22,647.5","0.02K","0.01%"
"17/11/2021","22,648.0","22,649.5","22,655.5","22,645.0","0.02K","-0.01%"
"16/11/2021","22,650.0","22,650.0","22,655.0","22,645.0","0.02K","0.02%"
"15/11/2021","22,645.0","22,650.0","22,662.0","22,644.5","0.02K","0.02%"
"12/11/2021","22,640.0","22,646.0","22,662.0","22,637.0","0.02K","-0.02%"
"11/11/2021","22,645.0","22,647.5","22,659.0","22,644.0","0.01K","-0.07%"
"10/11/2021","22,660.0","22,661.5","22,667.5","22,657.5","0.01K","-0.01%"
"09/11/2021","22,662.0","22,663.5","22,669.5","22,658.5","0.02K","0.01%"
"08/11/2021","22,660.0","22,672.5","22,685.0","22,657.0","0.03K","-0.09%"
"05/11/2021","22,680.0","22,681.0","22,690.0","22,676.0","0.01K","0.00%"
"04/11/2021","22,680.0","22,680.0","22,723.5","22,680.0","0.01K","-0.29%"
"03/11/2021","22,747.0","22,748.0","22,754.0","22,744.0","0.02K","0.00%"
"02/11/2021","22,748.0","22,749.5","22,758.5","22,742.5","0.02K","-0.01%"
"01/11/2021","22,750.0","22,753.0","22,757.5","22,745.5","0.01K","0.00%"
"29/10/2021","22,750.0","22,753.0","22,756.0","22,745.5","0.01K","0.00%"
"28/10/2021","22,750.0","22,755.0","22,762.5","22,753.0","0.01K","-0.02%"
"27/10/2021","22,755.0","22,755.0","22,764.5","22,752.5","0.01K","-0.01%"
"26/10/2021","22,757.0","22,758.5","22,761.5","22,752.0","0.01K","0.05%"
"25/10/2021","22,745.0","22,755.0","22,759.5","22,750.0","0.02K","-0.04%"
"22/10/2021","22,754.0","22,755.0","22,762.0","22,748.5","0.02K","0.02%"
"21/10/2021","22,750.0","22,754.5","22,762.5","22,751.0","0.01K","-0.02%"
"20/10/2021","22,755.0","22,756.5","22,763.0","22,753.0","","0.00%"
"19/10/2021","22,755.0","22,757.0","22,764.0","22,753.5","0.01K","-0.01%"
"18/10/2021","22,758.0","22,792.5","22,794.0","22,757.0","0.01K","0.00%"
"15/10/2021","22,758.0","22,759.0","22,762.5","22,757.5","0.01K","0.00%"
"14/10/2021","22,757.0","22,760.0","22,765.5","22,752.0","0.02K","0.00%"
"13/10/2021","22,757.0","22,755.0","22,763.5","22,752.0","0.01K","0.00%"
"12/10/2021","22,757.0","22,754.5","22,763.5","22,750.0","0.02K","0.03%"
"11/10/2021","22,750.0","22,759.5","22,764.0","22,752.5","0.02K","-0.03%"
"08/10/2021","22,757.0","22,758.0","22,765.0","22,753.5","0.02K","0.03%"
"07/10/2021","22,750.0","22,760.5","22,766.0","22,753.0","0.02K","0.00%"
"06/10/2021","22,750.0","22,762.0","22,805.0","22,755.5","0.02K","-0.02%"
"05/10/2021","22,754.0","22,758.5","22,764.0","22,753.0","0.02K","-0.01%"
"04/10/2021","22,757.0","22,758.0","22,764.5","22,754.0","0.01K","0.00%"
"01/10/2021","22,757.0","22,760.5","22,765.0","22,754.0","0.02K","0.03%"
"30/09/2021","22,750.0","22,755.5","22,768.5","22,753.0","0.03K","-0.01%"
"29/09/2021","22,753.0","22,768.0","22,768.5","22,755.5","0.03K","-0.04%"
"28/09/2021","22,761.0","22,769.0","22,785.0","22,756.0","0.06K","-0.02%"
"27/09/2021","22,766.0","22,763.0","22,773.5","22,757.0","0.01K","0.03%"
"24/09/2021","22,760.0","22,770.0","22,774.5","22,764.5","0.01K","-0.01%"
"23/09/2021","22,762.0","22,765.0","22,772.5","22,756.0","0.01K","0.01%"
"22/09/2021","22,760.0","22,760.5","22,780.0","22,755.5","0.02K","0.02%"
"21/09/2021","22,755.0","22,764.5","22,781.0","22,760.0","0.01K","-0.06%"
"20/09/2021","22,769.0","22,775.0","22,782.0","22,771.0","0.02K","0.00%"
"17/09/2021","22,770.0","22,756.0","22,772.5","22,754.0","0.01K","0.07%"
"16/09/2021","22,753.0","22,761.0","22,765.0","22,753.0","0.02K","-0.02%"
"15/09/2021","22,758.0","22,757.5","22,766.0","22,754.5","0.02K","0.00%"
"14/09/2021","22,759.0","22,765.0","22,766.5","22,756.5","0.01K","0.00%"
"13/09/2021","22,759.0","22,766.0","22,767.5","22,756.5","0.01K","0.01%"
"10/09/2021","22,757.0","22,764.0","22,767.0","22,754.5","0.02K","-0.04%"
"09/09/2021","22,765.0","22,760.0","22,767.5","22,754.5","0.02K","0.04%"
"08/09/2021","22,757.0","22,764.5","22,769.0","22,751.0","0.02K","0.00%"
"07/09/2021","22,758.0","22,760.5","22,790.0","22,755.0","0.02K","-0.01%"
"06/09/2021","22,760.0","22,772.5","22,781.5","22,762.5","0.03K","0.00%"
"01/09/2021","22,760.0","22,765.0","22,795.0","22,763.0","0.01K","-0.07%"
"31/08/2021","22,775.0","22,782.5","22,785.5","22,771.5","0.01K","0.00%"
"30/08/2021","22,775.0","22,800.0","22,800.5","22,777.5","0.01K","-0.06%"
"27/08/2021","22,789.0","22,785.0","22,794.5","22,777.5","0.02K","0.02%"
"26/08/2021","22,785.0","22,791.0","22,819.0","22,782.5","0.02K","-0.02%"
"25/08/2021","22,790.0","22,815.0","22,830.0","22,792.5","0.02K","-0.13%"
"24/08/2021","22,820.0","22,825.0","22,833.5","22,821.0","0.01K","-0.02%"
"23/08/2021","22,825.0","22,825.0","22,832.5","22,814.5","0.02K","0.02%"
"20/08/2021","22,820.0","22,830.5","22,834.0","22,808.5","0.11K","0.04%"
"19/08/2021","22,812.0","22,805.0","22,837.5","22,805.0","0.13K","0.02%"
"18/08/2021","22,807.0","22,832.5","22,839.0","22,798.0","0.12K","-0.10%"
"17/08/2021","22,830.0","22,805.0","22,840.5","22,805.0","0.12K","0.00%"
"16/08/2021","22,830.0","22,817.5","22,846.0","22,817.5","0.02K","0.00%"
"13/08/2021","22,830.0","22,805.0","22,832.5","22,800.0","0.03K","0.11%"
"12/08/2021","22,805.0","22,800.0","22,845.0","22,785.0","0.10K","-0.02%"
"11/08/2021","22,809.0","22,955.0","22,955.0","22,790.0","0.01K","-0.34%"
"10/08/2021","22,887.0","22,931.0","22,943.0","22,882.0","0.16K","-0.17%"
"09/08/2021","22,925.0","22,930.0","22,966.0","22,920.5","0.08K","-0.01%"
"06/08/2021","22,927.0","22,955.0","22,957.0","22,921.5","0.02K","-0.04%"
"05/08/2021","22,936.0","22,940.0","22,952.0","22,938.0","0.01K","-0.04%"
"04/08/2021","22,945.0","22,945.0","22,957.0","22,930.0","0.02K","-0.02%"
"03/08/2021","22,950.0","22,955.0","22,985.0","22,928.5","0.02K","0.00%"
"02/08/2021","22,950.0","22,955.0","22,961.5","22,952.5","0.01K","0.00%"
"30/07/2021","22,950.0","22,987.5","22,992.5","22,952.5","0.02K","-0.07%"
"29/07/2021","22,965.0","23,020.0","23,020.0","22,966.5","0.02K","-0.15%"
"28/07/2021","22,999.0","23,005.0","23,022.5","22,999.5","0.02K","-0.03%"
"27/07/2021","23,005.0","23,009.5","23,022.5","23,006.5","0.01K","-0.01%"
"26/07/2021","23,008.0","23,007.0","23,022.5","23,004.5","0.02K","0.01%"
"23/07/2021","23,005.0","23,015.5","23,025.0","23,004.5","0.03K","-0.02%"
"22/07/2021","23,010.0","23,022.5","23,025.0","23,009.5","0.01K","-0.05%"
"21/07/2021","23,022.0","23,021.5","23,029.0","23,015.0","0.01K","-0.02%"
"20/07/2021","23,026.0","23,019.0","23,028.5","23,017.5","0.02K","0.03%"
"19/07/2021","23,020.0","23,012.5","23,027.5","23,012.0","0.03K","0.04%"
"16/07/2021","23,011.0","23,004.5","23,016.5","23,000.0","0.02K","0.01%"
"15/07/2021","23,009.0","23,012.5","23,020.0","23,011.0","0.02K","-0.01%"
"14/07/2021","23,011.0","23,012.5","23,021.0","23,012.0","0.03K","0.00%"
"13/07/2021","23,010.0","23,022.5","23,029.0","23,002.5","0.02K","-0.04%"
"12/07/2021","23,020.0","23,004.5","23,022.0","23,000.0","0.02K","0.09%"
"09/07/2021","23,000.0","23,000.0","23,031.5","22,997.5","0.02K","-0.03%"
"08/07/2021","23,007.0","23,020.0","23,032.0","23,006.0","0.02K","-0.03%"
"07/07/2021","23,015.0","23,010.5","23,017.5","22,999.5","0.02K","0.03%"
"06/07/2021","23,007.0","23,004.5","23,016.0","22,992.5","0.02K","0.05%"
"05/07/2021","22,996.0","22,994.5","23,011.5","22,989.5","0.03K","-0.01%"
"02/07/2021","22,998.0","23,005.0","23,025.0","22,999.5","0.02K","-0.05%"
"01/07/2021","23,010.0","23,025.0","23,025.0","23,005.0","0.02K","-0.02%"
"30/06/2021","23,014.0","23,025.0","23,028.0","23,016.0","0.02K","-0.03%"
"29/06/2021","23,020.0","23,025.0","23,030.0","23,014.5","0.02K","0.00%"
"28/06/2021","23,020.0","23,025.0","23,025.0","23,012.0","0.02K","0.00%"
"25/06/2021","23,020.0","23,002.5","23,052.0","23,002.5","0.02K","0.07%"
"24/06/2021","23,003.0","23,007.5","23,030.0","23,002.5","0.01K","-0.07%"
"23/06/2021","23,020.0","23,027.5","23,028.0","23,022.5","0.01K","-0.02%"
"22/06/2021","23,025.0","23,017.5","23,027.5","23,011.0","0.02K","0.05%"
"21/06/2021","23,014.0","22,947.5","23,050.0","22,947.5","0.02K","0.08%"
"18/06/2021","22,995.0","22,972.5","23,015.0","22,949.0","0.02K","0.15%"
"17/06/2021","22,960.0","22,952.0","22,968.0","22,948.5","0.02K","0.06%"
"16/06/2021","22,946.0","22,950.0","22,953.5","22,942.0","0.02K","0.00%"
"15/06/2021","22,947.0","22,951.0","22,956.0","22,946.5","0.01K","0.01%"
"14/06/2021","22,944.0","22,947.5","22,954.0","22,941.0","0.02K","0.00%"
"11/06/2021","22,945.0","22,946.5","22,965.0","22,943.0","0.02K","-0.01%"
"10/06/2021","22,947.0","22,957.5","23,005.0","22,943.0","0.02K","-0.03%"
"09/06/2021","22,955.0","22,955.5","23,010.5","22,955.5","0.02K","0.01%"
"08/06/2021","22,952.0","23,012.0","23,012.5","22,943.5","0.02K","-0.21%"
"07/06/2021","23,000.0","23,051.5","23,055.0","23,005.0","0.02K","-0.19%"
"04/06/2021","23,044.0","23,044.5","23,056.0","23,043.0","0.02K","0.01%"
"03/06/2021","23,041.0","23,042.5","23,053.0","23,042.0","0.01K","0.00%"
"02/06/2021","23,040.0","23,046.0","23,048.0","23,041.5","0.01K","-0.02%"
"01/06/2021","23,044.0","23,046.5","23,062.0","23,042.5","0.02K","0.02%"
"31/05/2021","23,040.0","23,047.5","23,054.0","23,042.5","0.01K","-0.02%"
"28/05/2021","23,045.0","23,049.0","23,057.0","23,043.0","0.02K","0.00%"
"27/05/2021","23,045.0","23,060.5","23,062.0","23,045.0","0.02K","-0.04%"
"26/05/2021","23,055.0","23,054.5","23,062.5","23,050.5","0.02K","-0.02%"
"25/05/2021","23,060.0","23,060.5","23,065.0","23,051.5","0.01K","0.02%"
"24/05/2021","23,056.0","23,054.5","23,060.5","23,047.5","0.01K","0.01%"
"21/05/2021","23,054.0","23,052.5","23,057.5","23,042.0","0.02K","0.04%"
"20/05/2021","23,045.0","23,046.0","23,052.5","23,041.5","0.02K","0.00%"
"19/05/2021","23,045.0","23,043.0","23,051.5","23,042.0","0.02K","0.02%"
"18/05/2021","23,040.0","23,044.5","23,048.0","23,039.0","0.02K","-0.03%"
"17/05/2021","23,046.0","23,052.0","23,054.5","23,041.5","0.02K","-0.01%"
"14/05/2021","23,048.0","23,051.5","23,052.5","23,047.0","0.02K","0.03%"
"13/05/2021","23,040.0","23,062.5","23,070.5","23,045.0","0.02K","-0.06%"
"12/05/2021","23,053.0","23,058.5","23,064.0","23,050.0","0.01K","-0.01%"
"11/05/2021","23,055.0","23,061.0","23,065.0","23,050.0","0.02K","-0.02%"
"10/05/2021","23,060.0","23,059.5","23,066.0","23,049.5","0.02K","0.00%"
"07/05/2021","23,060.0","23,070.5","23,070.5","23,055.5","0.02K","-0.03%"
"06/05/2021","23,067.0","23,066.5","23,071.0","23,047.5","0.01K","0.03%"
"05/05/2021","23,060.0","23,063.5","23,071.0","23,047.5","0.02K","0.04%"
"04/05/2021","23,050.0","23,064.0","23,071.5","23,047.5","0.01K","-0.02%"
"29/04/2021","23,054.0","23,062.5","23,065.0","23,041.0","0.02K","0.03%"
"28/04/2021","23,047.0","23,046.5","23,060.0","23,036.5","0.02K","0.02%"
"27/04/2021","23,042.0","23,048.5","23,058.0","23,040.0","0.02K","0.01%"
"26/04/2021","23,040.0","23,050.5","23,075.0","23,042.5","0.02K","-0.13%"
"23/04/2021","23,070.0","23,071.0","23,075.5","23,057.5","0.02K","0.00%"
"22/04/2021","23,070.0","23,069.0","23,076.0","23,065.0","0.02K","-0.02%"
"20/04/2021","23,074.0","23,077.0","23,080.0","23,068.5","0.02K","0.00%"
"19/04/2021","23,073.0","23,073.5","23,076.5","23,067.0","0.02K","0.03%"
"16/04/2021","23,067.0","23,067.5","23,076.5","23,064.5","0.02K","-0.03%"
"15/04/2021","23,073.0","23,076.0","23,079.0","23,064.5","0.02K","-0.02%"
"14/04/2021","23,078.0","23,077.0","23,081.5","23,066.5","0.02K","0.04%"
"13/04/2021","23,069.0","23,071.0","23,075.5","23,065.5","0.02K","0.01%"
"12/04/2021","23,067.0","23,063.5","23,075.0","23,061.0","0.02K","0.01%"
"09/04/2021","23,065.0","23,075.0","23,086.5","23,064.0","0.02K","-0.09%"
"08/04/2021","23,085.0","23,090.0","23,095.0","23,083.0","0.02K","-0.02%"
"07/04/2021","23,090.0","23,093.0","23,093.5","23,088.0","0.01K","0.00%"
"06/04/2021","23,090.0","23,091.5","23,096.0","23,075.0","0.02K","0.05%"
"05/04/2021","23,079.0","23,079.5","23,083.0","23,069.0","0.01K","0.03%"
"02/04/2021","23,073.0","23,072.0","23,079.5","23,069.0","0.02K","0.03%"
"01/04/2021","23,065.0","23,075.0","23,078.0","23,069.5","0.01K","-0.04%"
"31/03/2021","23,074.0","23,075.0","23,077.5","23,068.5","0.01K","0.02%"
"30/03/2021","23,070.0","23,071.5","23,077.5","23,067.5","0.02K","0.00%"
"29/03/2021","23,070.0","23,090.0","23,092.5","23,069.5","0.02K","-0.06%"
"26/03/2021","23,084.0","23,085.0","23,095.0","23,077.0","0.05K","0.00%"
"25/03/2021","23,084.0","23,080.0","23,092.5","23,072.5","0.02K","0.02%"
"24/03/2021","23,080.0","23,081.5","23,085.5","23,065.0","0.02K","0.04%"
"23/03/2021","23,070.0","23,075.5","23,083.0","23,065.0","0.02K","-0.03%"
"22/03/2021","23,076.0","23,065.0","23,085.0","23,060.0","0.02K","0.01%"
"19/03/2021","23,073.0","23,065.0","23,077.5","23,060.5","0.02K","0.03%"
"18/03/2021","23,065.0","23,061.5","23,070.0","23,054.0","0.02K","0.09%"
"17/03/2021","23,045.0","23,070.0","23,080.5","23,055.0","0.03K","-0.16%"
"16/03/2021","23,082.0","23,076.0","23,083.5","23,064.5","0.09K","0.00%"
"15/03/2021","23,081.0","23,077.0","23,082.0","23,055.0","0.03K","0.11%"
"12/03/2021","23,055.0","23,057.5","23,058.5","23,037.5","0.02K","0.02%"
"11/03/2021","23,051.0","23,052.0","23,059.0","23,032.5","0.02K","0.00%"
"10/03/2021","23,052.0","23,032.5","23,062.5","23,032.5","0.02K","-0.03%"
"09/03/2021","23,060.0","23,032.5","23,062.5","23,030.0","0.02K","0.15%"
"08/03/2021","23,025.0","23,036.5","23,046.0","23,020.5","0.02K","-0.03%"
"05/03/2021","23,033.0","23,025.5","23,040.0","23,016.5","0.02K","0.06%"
"04/03/2021","23,019.0","23,020.5","23,030.5","23,015.0","0.02K","0.00%"
"03/03/2021","23,020.0","23,027.5","23,035.0","23,021.0","0.02K","-0.01%"
"02/03/2021","23,022.0","23,027.5","23,035.0","23,022.0","0.02K","0.01%"
"01/03/2021","23,020.0","23,015.0","23,040.0","23,015.0","0.02K","0.02%"
"26/02/2021","23,015.0","23,022.5","23,027.5","23,007.5","0.02K","-0.04%"
"25/02/2021","23,025.0","23,030.0","23,030.0","23,015.0","0.02K","0.02%"
"24/02/2021","23,020.0","23,024.0","23,030.0","23,019.5","0.02K","-0.02%"
"23/02/2021","23,025.0","23,025.0","23,030.0","23,019.5","0.02K","0.02%"
"22/02/2021","23,020.0","23,023.5","23,029.0","23,015.0","0.02K","0.01%"
"19/02/2021","23,018.0","23,017.5","23,024.0","22,987.5","0.02K","0.01%"
"18/02/2021","23,015.0","23,010.0","23,057.5","23,002.5","0.02K","0.02%"
"17/02/2021","23,010.0","22,987.5","23,024.0","22,987.5","0.01K","0.00%"
"09/02/2021","23,010.0","22,952.5","23,015.0","22,952.5","0.02K","0.17%"
"08/02/2021","22,970.0","22,977.0","23,033.5","22,965.0","0.01K","-0.13%"
"05/02/2021","23,000.0","23,017.5","23,025.0","22,997.0","0.02K","-0.07%"
"04/02/2021","23,015.0","23,025.5","23,030.0","23,019.0","0.02K","-0.02%"
"03/02/2021","23,020.0","23,065.5","23,065.5","23,018.0","0.02K","-0.03%"
"02/02/2021","23,027.0","23,065.5","23,065.5","23,016.0","0.02K","-0.08%"
"01/02/2021","23,045.0","23,037.5","23,052.5","23,033.5","0.01K","-0.01%"
"29/01/2021","23,048.0","23,072.5","23,072.5","23,042.5","0.02K","-0.05%"
"28/01/2021","23,059.0","23,070.0","23,075.0","23,056.0","0.01K","-0.04%"
"27/01/2021","23,069.0","23,072.5","23,075.0","23,064.5","0.01K","0.00%"
"26/01/2021","23,069.0","23,072.5","23,075.0","23,064.5","0.02K","0.04%"
"25/01/2021","23,060.0","23,070.0","23,077.5","23,065.0","0.01K","-0.04%"
"22/01/2021","23,070.0","23,072.5","23,081.5","23,041.0","0.09K","0.04%"
"21/01/2021","23,060.0","23,075.5","23,077.5","23,067.0","0.02K","-0.05%"
"20/01/2021","23,072.0","23,087.5","23,090.0","23,066.0","0.02K","0.01%"
"19/01/2021","23,069.0","23,070.5","23,075.0","23,065.0","0.02K","0.00%"
"18/01/2021","23,069.0","23,100.0","23,100.0","23,063.5","0.02K","0.02%"
"15/01/2021","23,065.0","23,067.0","23,075.0","23,058.5","0.02K","0.00%"
"14/01/2021","23,064.0","23,069.0","23,070.5","23,062.5","0.01K","0.00%"
"13/01/2021","23,064.0","23,072.5","23,072.5","23,057.0","0.01K","0.00%"
"12/01/2021","23,065.0","23,071.0","23,072.5","23,062.5","0.01K","0.07%"
"11/01/2021","23,050.0","23,070.0","23,080.0","23,057.5","0.01K","-0.07%"
"08/01/2021","23,066.0","23,079.0","23,084.0","23,063.5","0.02K","-0.05%"
"07/01/2021","23,078.0","23,092.0","23,130.0","23,075.0","0.02K","-0.05%"
"06/01/2021","23,090.0","23,091.5","23,098.0","23,086.5","0.02K","0.04%"
"05/01/2021","23,080.0","23,099.0","23,125.5","23,080.0","0.02K","0.04%"
"04/01/2021","23,070.0","23,100.0","23,100.0","23,077.0","","-0.04%"
"01/01/2021","23,080.0","23,080.0","23,080.0","23,080.0","","0.04%"
"31/12/2020","23,070.0","23,091.5","23,111.0","23,077.5","0.02K","-0.08%"
"30/12/2020","23,088.0","23,090.5","23,135.0","23,075.0","0.02K","-0.14%"
"29/12/2020","23,120.0","23,124.0","23,135.0","23,121.5","0.02K","-0.02%"
"28/12/2020","23,125.0","23,125.0","23,149.5","23,124.0","0.01K","-0.02%"
"25/12/2020","23,130.0","23,127.0","23,154.5","23,124.5","0.02K","0.02%"
"24/12/2020","23,125.0","23,129.0","23,140.5","23,127.0","0.02K","-0.02%"
"23/12/2020","23,130.0","23,126.0","23,140.0","23,123.5","0.02K","0.01%"
"22/12/2020","23,127.0","23,130.0","23,137.0","23,124.0","0.01K","0.03%"
"21/12/2020","23,120.0","23,125.0","23,132.5","23,122.5","0.01K","-0.02%"
"18/12/2020","23,124.0","23,125.0","23,132.0","23,120.0","0.01K","0.02%"
"17/12/2020","23,120.0","23,124.0","23,135.5","23,119.5","0.02K","-0.03%"
"16/12/2020","23,126.0","23,126.0","23,136.0","23,125.8","0.02K","0.00%"
"15/12/2020","23,126.0","23,152.5","23,153.5","23,126.0","0.02K","0.00%"
"14/12/2020","23,126.0","23,178.5","23,178.5","23,126.0","0.02K","-0.01%"
"11/12/2020","23,128.0","23,178.5","23,178.5","23,127.0","0.02K","0.00%"
"10/12/2020","23,128.0","23,130.0","23,137.5","23,127.0","0.02K","0.00%"
"09/12/2020","23,128.0","23,131.5","23,137.5","23,127.0","0.01K","0.00%"
"08/12/2020","23,128.0","23,129.5","23,137.5","23,127.0","0.01K","0.00%"
"07/12/2020","23,127.0","23,130.0","23,137.5","23,126.5","0.01K","-0.01%"
"04/12/2020","23,130.0","23,131.0","23,137.5","23,128.0","0.01K","0.02%"
"03/12/2020","23,125.0","23,129.0","23,137.5","23,119.5","0.01K","-0.02%"
"02/12/2020","23,129.0","23,130.0","23,141.0","23,123.0","0.06K","0.00%"
"01/12/2020","23,129.0","23,132.0","23,142.5","23,125.0","0.14K","-0.05%"
"30/11/2020","23,140.0","23,178.5","23,178.5","23,132.5","0.02K","-0.09%"
"27/11/2020","23,160.0","23,161.5","23,182.5","23,155.0","0.01K","-0.02%"
"26/11/2020","23,164.0","23,165.5","23,167.0","23,157.5","0.02K","0.02%"
"25/11/2020","23,160.0","23,165.0","23,167.5","23,151.5","0.02K","0.04%"
"24/11/2020","23,151.0","23,151.0","23,180.0","23,151.0","0.02K","-0.11%"
"23/11/2020","23,177.0","23,169.0","23,186.0","23,168.5","0.02K","0.00%"
